ORDER_DATE,ORDER_TIME,ITEM_ID,ITEM_DESC,CUSTOMER_ID,SALUTATION,FIRST_NAME,LAST_NAME,STORE_ID,STORE_NAME,ORDER_QUANTITY,SALE_PRICE,DISCOUNT_AMT,COUPON_AMT,NET_PAID,NET_PAID_TAX,NET_PROFIT
2023-12-31,10:42:27,URGXLHPG,Item DCG51,ZYV5VK5S,Mrs.,Jordan,Smith,119HOW,DiscountDepot,4,441.6,83.42,5.78,352.4,35.24,52.2
2023-10-06,03:14:42,VHRIXSLD,Item KORR3,JKE201ZC,Mrs.,Sam,Rodriguez,E1TTHX,MegaStore,2,248.31,27.7,17.27,203.34,20.33,34.02
2021-05-08,19:58:01,PQTLRSIS,Item DPCFE,8UWHKZFN,Mr.,John,Jones,L9VCTN,DailyNeeds,3,342.55,66.96,14.45,261.14,26.11,29.5
2020-09-28,17:03:59,Q6GKUYP0,Item H0KRU,4FPYK6W2,Mrs.,John,Johnson,YGCD0C,DailyNeeds,3,384.71,42.23,14.25,328.23,32.82,64.58
2021-08-26,08:41:46,SCCGNL9U,Item LKGR3,CK98HF0D,Prof.,Jane,Brown,73NNPV,QuickShop,1,23.96,1.99,1.05,20.92,2.09,4.45
2020-12-08,20:45:51,G5AQ7F4Q,Item MMK81,6UX1GI0M,Mr.,Alex,Smith,T1AKVI,SuperMart,3,340.09,17.66,14.85,307.58,30.76,72.77
2020-08-29,00:20:18,IHALCGIA,Item F2P95,032RLSHA,Ms.,Chris,Smith,HHQVW2,QuickShop,3,489.03,61.88,6.26,420.89,42.09,85.38
2022-03-06,20:23:33,ITQNF22Z,Item K1OL4,0H5KZ1JP,Dr.,Alex,Jones,HTXHX2,QuickShop,4,231.8,13.85,6.66,211.29,21.13,51.08
2022-09-11,07:58:35,RZDNEEFA,Item R013Q,H6IXSAV9,Prof.,Alex,Brown,PWQ1W5,DailyNeeds,4,134.63,14.55,6.27,113.81,11.38,21.65
2024-02-21,10:12:43,YF6H7R4D,Item DNMJV,U9O5BFFB,Ms.,Sam,Johnson,MCWCR2,QuickShop,2,326.84,31.18,4.05,291.61,29.16,66.35
2021-01-02,05:32:31,VNJWV1LC,Item J4M44,AGBNPFN8,Prof.,Riley,Rodriguez,PAIIMX,DiscountDepot,2,190.63,18.38,18.6,153.65,15.37,23.9
2020-08-12,07:14:19,MVJBVJG6,Item G8P1Z,2LA1MH9T,Prof.,Jane,Smith,3GB2ME,MegaStore,5,403.76,22.78,32.72,348.26,34.83,71.17
2024-11-04,19:29:24,Q7P6M3T5,Item N7KMW,9K7D058I,Mrs.,Taylor,Williams,CPULRY,DailyNeeds,5,483.13,47.25,7.0,428.88,42.89,96.11
2023-12-23,02:29:22,2MG18K5V,Item DY4M6,LNUEGZP5,Mrs.,Jordan,Brown,2H0LHD,QuickShop,5,422.28,22.04,13.91,386.33,38.63,94.33
2021-04-25,07:28:58,P2UGM543,Item 5CYIG,LV6BFNWO,Mrs.,Riley,Davis,RBS16L,DailyNeeds,4,85.66,14.0,4.34,67.32,6.73,9.19
2023-10-31,17:27:14,EQ19T0VT,Item ESMUJ,WW80MEZF,Mrs.,Taylor,Garcia,GZ82UB,QuickShop,2,485.06,55.82,41.87,387.37,38.74,57.59
2022-09-17,00:30:25,CPK88RPH,Item 3AANJ,UXVUXEHD,Mrs.,Alex,Miller,H24W25,DailyNeeds,1,401.34,50.82,12.18,338.34,33.83,63.71
2020-02-03,18:59:51,TC6VXK3H,Item 81DF7,91ZF9LM9,Dr.,Morgan,Smith,E9E06D,QuickShop,5,340.39,19.9,8.07,312.42,31.24,76.95
2020-09-28,09:39:29,VKEEMET4,Item K5CTB,O0BLPSZF,Mrs.,Jane,Garcia,F6ZQ2B,DailyNeeds,1,335.22,17.7,17.39,300.13,30.01,68.99
2024-01-08,00:41:47,FC99HC09,Item 35UYM,W8F1C54C,Ms.,Riley,Davis,SMG2OI,MegaStore,2,388.78,51.2,37.66,299.92,29.99,36.66
2020-11-14,13:18:14,S3LXQ7IX,Item C79HO,3BPF13IT,Prof.,Riley,Garcia,I388M5,SuperMart,3,294.9,46.42,21.45,227.03,22.7,27.39
2024-02-26,03:57:42,LJ3W8MIP,Item 3Q36N,3YGYF32N,Dr.,Casey,Rodriguez,8H4FUD,SuperMart,5,83.69,12.97,6.82,63.9,6.39,7.3
2023-11-23,15:34:17,TWPGA7QG,Item IYUB1,X6MH5ZJY,Prof.,Alex,Garcia,V8E4FP,SuperMart,3,175.88,23.11,8.92,143.85,14.38,23.94
2024-11-02,22:04:36,KLW63TRB,Item XITPD,SWP241JQ,Dr.,Chris,Jones,H4GG79,MegaStore,3,44.54,6.93,2.7,34.91,3.49,4.7
2021-05-13,14:55:28,7FY8BA2M,Item F8VVQ,TU898HBH,Dr.,Alex,Williams,4C70IG,SuperMart,2,487.35,72.34,28.11,386.9,38.69,55.8
2021-03-22,04:38:58,9TS6E42N,Item JZXUS,51N5BWTM,Ms.,Riley,Williams,AMTC3E,QuickShop,1,318.26,56.28,20.21,241.77,24.18,26.63
2021-09-15,00:20:34,8MUPBTPS,Item 3FKZJ,8XBDNJ0B,Mrs.,John,Garcia,3NYRTX,SuperMart,1,35.66,5.54,0.41,29.71,2.97,5.34
2023-07-19,15:49:21,U3O3YSRI,Item JZ4DP,N86BB9Z0,Prof.,Morgan,Garcia,CLNN3H,MegaStore,3,208.14,16.96,16.43,174.75,17.48,32.39
2022-11-27,18:33:06,Z905P8RD,Item 22W5C,VYYVHWLS,Prof.,Jordan,Garcia,ES0ERD,DailyNeeds,5,254.58,24.11,9.98,220.49,22.05,45.69
2022-01-19,08:52:15,PIW9E524,Item HO4X5,TL50B3TO,Dr.,John,Rodriguez,IR8KSQ,DailyNeeds,4,432.6,50.46,17.5,364.64,36.46,68.62
2023-03-08,10:06:58,QGYGFBR6,Item GR2MM,OUQSKBUD,Mrs.,Sam,Jones,5R2527,QuickShop,3,252.51,19.12,20.34,213.05,21.31,40.23
2024-01-17,22:52:09,4CALKTE0,Item MT5WL,TDIE34VJ,Mr.,John,Rodriguez,UYRTU0,DailyNeeds,4,444.99,31.7,42.67,370.62,37.06,66.57
2023-03-23,09:24:17,L2THG91H,Item 0U1EA,9O1LI9M2,Dr.,Jordan,Garcia,FNM1UI,DailyNeeds,2,436.8,85.77,34.3,316.73,31.67,22.98
2022-10-07,02:31:24,XVPTN32Z,Item TF5V6,MY0S7B9Y,Mr.,Sam,Smith,B766AR,SuperMart,2,473.08,36.14,26.71,410.23,41.02,85.36
2022-05-25,00:24:31,2IZA0J6B,Item FMM30,75UOYCYG,Dr.,Jordan,Smith,391J7F,QuickShop,3,99.45,9.57,4.53,85.35,8.54,17.14
2022-03-24,02:16:04,61CJ4US4,Item M27K1,YJXYWM0F,Ms.,Jane,Smith,XT8HEP,DiscountDepot,3,112.82,18.41,5.92,88.49,8.85,11.95
2023-08-13,20:43:54,B3940A38,Item NZPX3,GTJMVB7I,Mr.,Morgan,Davis,96M383,SuperMart,3,393.97,32.75,7.67,353.55,35.36,81.81
2023-12-07,00:50:44,H9DRZXZK,Item 7XQDD,XBN5E2RQ,Mrs.,Sam,Rodriguez,23FJV8,QuickShop,2,104.58,8.71,2.1,93.77,9.38,21.64
2020-11-17,23:40:34,X9GVJ0KP,Item W5984,YVSVNZMR,Dr.,John,Rodriguez,VFOY7K,DailyNeeds,1,29.53,3.77,2.91,22.85,2.29,2.84
2022-12-20,01:32:32,E4W556DC,Item RNWB3,N372ZH9U,Mrs.,Taylor,Miller,E6SWPB,DiscountDepot,2,346.55,26.94,19.25,300.36,30.04,62.39
2023-02-05,07:38:37,GT6ROD60,Item SMNFK,EEG8VJ0O,Mr.,Sam,Johnson,HQRJ6O,SuperMart,5,345.38,43.24,29.34,272.8,27.28,38.29
2024-08-29,00:54:52,TV9XPN25,Item XFK5M,1I46ETND,Prof.,John,Rodriguez,08844N,MegaStore,4,110.86,12.93,9.75,88.18,8.82,12.84
2020-06-05,14:31:55,WZHH0EHA,Item R3ORZ,TSBC0TRK,Ms.,Jane,Jones,2CZKHQ,DiscountDepot,2,104.21,12.2,9.38,82.63,8.26,11.84
2020-11-01,08:47:03,VNJWV1LC,Item J4M44,XW3T3QSK,Mrs.,Alex,Johnson,VJXC37,DailyNeeds,3,169.04,27.97,9.66,131.41,13.14,16.85
2024-12-12,02:41:59,NELFT38W,Item PPJCX,J2CKYYF4,Mrs.,Chris,Martinez,7UK0GN,QuickShop,5,25.95,2.51,0.91,22.53,2.25,4.71
2021-12-01,12:58:27,OABBLJ6U,Item HN3OS,K3DE6JW1,Mrs.,Chris,Rodriguez,I7DZEJ,MegaStore,5,38.67,3.14,1.28,34.25,3.43,7.62
2021-07-11,04:13:53,4CN9X8T0,Item U6SHO,6PO7T9U4,Ms.,Jane,Miller,7I8NEZ,MegaStore,4,491.52,81.6,10.11,399.81,39.98,64.92
2023-06-08,07:48:04,IA52IE08,Item DRCIL,00CYZL3N,Mr.,Chris,Garcia,WW9B44,DailyNeeds,5,448.93,31.65,18.79,398.49,39.85,89.28
2023-05-26,08:01:20,DWGVTXK6,Item HVE33,UFJEDM6W,Mr.,Jane,Garcia,322ZKI,SuperMart,2,259.07,43.46,15.32,200.29,20.03,24.82
2021-03-31,11:52:35,6PRJE6FJ,Item 62M0V,NQADIFNY,Ms.,Taylor,Smith,5TAWTI,DiscountDepot,3,54.84,5.2,5.37,44.27,4.43,6.94
2020-01-26,09:53:12,RJ4IWWE2,Item 9BKHV,YA6PT7P8,Mr.,Jordan,Rodriguez,C8PU1N,QuickShop,1,186.1,36.58,11.26,138.26,13.83,12.77
2023-12-01,21:27:17,IXFQVLF1,Item SC253,W0FJUPKV,Mr.,Riley,Miller,G9SSNX,SuperMart,2,382.68,19.38,36.73,326.57,32.66,64.3
2022-08-24,09:58:33,8LJ0COF4,Item CSNU1,DGX6FT2D,Prof.,Alex,Miller,EBCJ9S,DiscountDepot,5,83.61,6.25,2.95,74.41,7.44,16.8
2021-12-09,10:55:29,JT9V1ETT,Item U4I1V,HVOUM1QG,Mrs.,Chris,Williams,DXQ8VP,SuperMart,3,133.23,20.6,8.57,104.06,10.41,13.71
2021-06-20,03:02:55,XEKD7F2I,Item RCMT6,CZJ4W9K4,Dr.,Chris,Jones,RWAQP1,DailyNeeds,1,45.76,5.2,3.4,37.16,3.72,5.98
2022-05-05,03:33:59,YLQRIWGY,Item 4DZ33,694QA00O,Mrs.,John,Williams,0WUZPY,DiscountDepot,1,395.29,47.45,26.79,321.05,32.11,51.77
2022-01-06,22:40:27,V4WIUFGL,Item 9CAF3,CBYQ2MRV,Mr.,Casey,Rodriguez,A6RFNV,QuickShop,5,65.42,3.37,1.31,60.74,6.07,15.42
2023-09-03,05:36:55,L9050T0D,Item PE7DB,CRDI0MVS,Mr.,Casey,Miller,89EG5S,DailyNeeds,2,272.64,22.52,11.14,238.98,23.9,51.5
2023-01-02,10:56:49,LADYAJ82,Item TUBDQ,CRSLPB2G,Dr.,Riley,Davis,18BCRK,SuperMart,1,35.77,3.15,2.23,30.39,3.04,5.89
2021-03-18,01:43:40,GVPRYKO9,Item GMVCI,7YZRXR9B,Prof.,Jordan,Smith,J3OEMH,SuperMart,5,475.84,69.61,19.69,386.54,38.65,62.39
2023-07-23,19:50:35,8VJW1OCJ,Item 3G5CN,5O382VHV,Prof.,Riley,Miller,CQ18AQ,DiscountDepot,5,201.4,20.21,6.28,174.91,17.49,36.58
2022-02-06,07:36:54,F5UQ29U3,Item U2YWL,MHCFXS64,Prof.,Morgan,Rodriguez,CQI56F,DailyNeeds,3,442.8,86.23,43.75,312.82,31.28,15.86
2024-04-22,10:51:49,P0V6Y0HD,Item G94FN,WTL9GQGT,Mrs.,Jordan,Davis,974JI4,QuickShop,5,171.43,16.25,3.25,151.93,15.19,33.88
2020-02-29,03:40:19,9TS6E42N,Item JZXUS,UVK72F36,Dr.,Riley,Smith,63ZBV4,SuperMart,1,237.66,32.65,14.18,190.83,19.08,29.15
2020-12-22,21:13:21,AXLPVRW8,Item 2PAK9,TNNEYGT3,Dr.,Taylor,Brown,23KC6F,DiscountDepot,1,78.39,13.7,2.16,62.53,6.25,9.25
2021-07-01,17:32:07,GX7EHFR9,Item O1XI1,A310WXR5,Prof.,Taylor,Smith,C7HZTW,QuickShop,2,62.21,11.77,1.65,48.79,4.88,6.58
2023-09-05,03:38:18,XEKD7F2I,Item RCMT6,LER0NW5G,Mr.,Chris,Rodriguez,1D1J50,QuickShop,4,301.21,49.17,7.67,244.37,24.44,39.2
2024-03-02,14:58:05,OESSZRB4,Item IZI6O,VQWCVRRC,Prof.,Alex,Rodriguez,7EWMUV,QuickShop,3,311.32,56.84,14.14,240.34,24.03,29.52
2021-01-21,13:51:53,2MG18K5V,Item DY4M6,6K4RELCC,Mr.,Jane,Garcia,9W76VW,SuperMart,5,376.29,47.81,32.67,295.81,29.58,40.46
2021-12-24,22:09:29,S0QCMCUR,Item 7AT5K,I4TLTM9E,Dr.,Taylor,Martinez,A9U4D2,DiscountDepot,4,451.25,33.26,25.64,392.35,39.24,82.36
2024-01-19,09:02:32,IA52IE08,Item DRCIL,0GLJSJNX,Dr.,Morgan,Rodriguez,2OCJ6M,QuickShop,2,328.71,44.61,28.28,255.82,25.58,33.01
2020-05-31,14:35:35,DPOST5CH,Item 12J2L,YK9FD78O,Mrs.,Alex,Miller,A1FKR4,SuperMart,2,292.3,36.4,8.15,247.75,24.78,47.59
2020-08-05,02:19:52,H0CSBTNF,Item X1DLO,LV6BFNWO,Mrs.,Riley,Davis,V1WA5C,DiscountDepot,5,324.52,30.24,16.16,278.12,27.81,55.6
2023-08-25,14:31:11,AS0E4NJN,Item 2DMAT,06YAOFZZ,Prof.,Alex,Williams,16CDH8,QuickShop,2,111.54,6.07,9.85,95.62,9.56,19.14
2022-09-11,03:03:56,8NROOMEZ,Item O57UF,90J0S4O6,Prof.,Morgan,Rodriguez,KXE3JN,MegaStore,2,17.73,1.11,0.24,16.38,1.64,4.1
2022-11-14,08:10:31,YPIXZJOM,Item VF6MH,B0F7APRD,Mrs.,Casey,Smith,I9LL24,DailyNeeds,4,170.01,16.31,15.16,138.54,13.85,22.68
2021-03-08,11:18:38,LJ8C2YGM,Item G71SP,76QVXF9T,Ms.,Taylor,Martinez,914LBL,MegaStore,1,403.54,21.47,29.28,352.79,35.28,75.39
2023-04-01,01:39:20,2VXS11FN,Item IFA5M,RUBIOHRG,Prof.,Taylor,Jones,PVEH1V,QuickShop,2,113.14,21.19,2.67,89.28,8.93,12.47
2021-08-16,14:59:06,IBER5CGP,Item 95H6Y,7YTR7FNQ,Mrs.,Alex,Jones,YY1XXH,DiscountDepot,3,72.79,4.55,7.17,61.07,6.11,11.29
2024-10-08,17:43:06,SR7VMNNQ,Item ZWIQ2,LWJ8T1J4,Prof.,Chris,Jones,1XQP06,SuperMart,1,59.57,8.48,0.82,50.27,5.03,9.5
2022-09-07,05:32:02,60KAM6X2,Item BK8W8,57767NVA,Mr.,Casey,Davis,HLKY4G,SuperMart,5,486.71,51.17,9.31,426.23,42.62,91.58
2023-11-06,11:21:07,4ZE4SS67,Item OZYNF,Q6Y2IJ92,Mr.,Chris,Williams,MI1133,SuperMart,1,94.44,9.61,1.82,83.01,8.3,18.05
2024-11-19,21:37:20,42YT0G8T,Item AOQES,1GBILDP6,Mr.,Chris,Garcia,18XHRO,DailyNeeds,3,26.03,5.03,0.8,20.2,2.02,2.56
2021-06-06,22:29:54,MC5UXFDY,Item MKJG8,LOV4AK1K,Dr.,Taylor,Smith,53CQPN,DiscountDepot,4,59.13,8.75,4.92,45.46,4.55,5.43
2022-12-18,04:41:39,HZC7UWKK,Item LPAWQ,K9LQAEDD,Dr.,John,Martinez,2W00EZ,DailyNeeds,1,205.74,28.4,16.32,161.02,16.1,21.48
2020-06-25,21:23:10,YO6EGB3D,Item 5LLBJ,98II8RUR,Mr.,Alex,Brown,VOUJPT,MegaStore,5,198.08,29.77,12.15,156.16,15.62,21.69
2022-06-01,12:20:34,4QHIRDYL,Item 6RTKB,OJK8F1WV,Prof.,Alex,Jones,WCWPM6,MegaStore,1,326.26,21.71,11.57,292.98,29.3,67.92
2024-01-05,10:18:16,GTNSI73F,Item QEY24,VBNA8KH9,Dr.,Chris,Smith,ZSZNZO,DiscountDepot,1,368.98,42.45,20.61,305.92,30.59,53.94
2023-07-21,09:43:55,0KCDQ9ZN,Item 2ZM69,BY9JC7EH,Prof.,Alex,Jones,2U6ERM,QuickShop,5,305.46,50.97,6.04,248.45,24.84,40.33
2023-06-03,05:28:50,HMZX6P9N,Item L0LCM,WRFEFDP7,Mr.,John,Johnson,ANY1LU,MegaStore,4,368.48,37.71,34.01,296.76,29.68,45.99
2023-06-27,06:34:35,2YP7AZ4S,Item 17YGU,J98IABYX,Ms.,Casey,Garcia,5MJODN,QuickShop,3,470.05,72.54,10.58,386.93,38.69,66.21
2020-12-09,08:56:06,8VJK5KXH,Item 5QAAB,W7HH64C6,Dr.,Taylor,Garcia,XF26FE,QuickShop,3,239.41,34.85,20.01,184.55,18.46,22.44
2021-02-04,12:06:23,XZYOXP4G,Item MT6XG,6V1DI4MM,Mr.,Casey,Johnson,B7RL96,QuickShop,5,16.06,2.55,0.84,12.67,1.27,1.76
2024-02-17,00:54:46,VS32EMJ9,Item VZ8KA,VS6E763V,Prof.,Taylor,Smith,J59VC8,DailyNeeds,5,292.17,39.29,16.04,236.84,23.68,37.86
2024-06-27,21:36:12,IXFQVLF1,Item SC253,1CWS0XMR,Mrs.,Casey,Garcia,WIKM35,MegaStore,4,250.73,13.94,20.51,216.28,21.63,44.21
2022-11-30,17:41:03,B6F7UUOW,Item MNBM9,IQCA80FE,Dr.,Chris,Johnson,QTIPET,DiscountDepot,5,365.98,33.85,12.25,319.88,31.99,68.3
2021-04-02,11:12:12,UTS2KRCA,Item WGDFJ,3AYIMRFZ,Dr.,Taylor,Brown,R8FX7G,SuperMart,3,378.73,71.53,26.56,280.64,28.06,25.34
2024-04-12,12:21:07,5AKOW5GI,Item PRO6O,0D6JA3TU,Mrs.,Sam,Brown,TMIPSZ,MegaStore,3,424.23,60.01,36.68,327.54,32.75,40.25
2024-05-07,07:11:38,ZHSA6S5I,Item 0BI4E,MOUBDDPA,Dr.,Sam,Williams,AN1USZ,DailyNeeds,3,370.77,42.74,17.45,310.58,31.06,57.06
2023-09-09,23:13:41,1ETLD9EG,Item BIHFH,LI8GXOA3,Prof.,Morgan,Brown,CE9ARD,SuperMart,2,121.73,20.71,7.85,93.17,9.32,10.81
2021-05-17,09:01:07,0OUIXKX7,Item 2O1PZ,QUUE5IXF,Prof.,Chris,Jones,JISYAG,MegaStore,2,327.81,50.03,3.93,273.85,27.39,49.77
2021-01-11,15:34:50,3MGF0JTM,Item 6AJJU,KTPI2M1B,Prof.,Chris,Miller,C3Y8SJ,MegaStore,4,255.95,38.17,12.69,205.09,20.51,31.01
2022-10-15,17:05:37,1NPVYOZI,Item 8VPZH,1CWS0XMR,Mrs.,Casey,Garcia,DTRS1M,QuickShop,4,163.12,18.72,5.7,138.7,13.87,26.96
2021-02-05,00:22:45,YO6EGB3D,Item 5LLBJ,02MZPMS8,Prof.,Chris,Brown,81NZ2E,MegaStore,4,25.67,2.83,0.41,22.43,2.24,4.79
2022-01-02,20:01:56,655472MV,Item ZQQQ6,AV7K5EA2,Mrs.,Morgan,Davis,YI972Q,DiscountDepot,2,58.66,7.36,0.65,50.65,5.07,10.38
2024-01-26,03:39:14,7X45ZA8M,Item 7FH1W,OP4IGU72,Prof.,Alex,Smith,NPKQH3,DiscountDepot,3,47.96,2.74,2.26,42.96,4.3,9.88
2020-06-18,00:52:46,R6BCUED5,Item 9LDX8,QZPFOY28,Ms.,Alex,Martinez,C088F8,DiscountDepot,1,339.75,63.84,14.11,261.8,26.18,31.77
2023-10-25,11:40:25,6K9HEIVT,Item IPRF0,TJE29X10,Ms.,John,Martinez,7SV5PQ,DiscountDepot,5,356.75,49.94,31.09,275.72,27.57,34.1
2020-01-11,12:13:46,R01VD3LZ,Item NDKC1,3PZCJ3KI,Mrs.,Alex,Garcia,HP6VRQ,SuperMart,1,103.63,14.99,1.39,87.25,8.72,16.35
2021-12-08,04:03:00,F5UQ29U3,Item U2YWL,NEDUYWV8,Mrs.,Riley,Martinez,ZK3ZV2,QuickShop,2,289.6,52.86,16.8,219.94,21.99,24.19
2020-04-25,04:45:43,5X1DMWLT,Item VYDE6,OE2IIHRT,Mr.,Chris,Williams,9DOZ51,SuperMart,2,462.86,47.64,17.88,397.34,39.73,79.89
2021-07-10,01:29:50,PUKPKPCU,Item 6D4R0,JGGEESS4,Mrs.,Morgan,Garcia,W69WSP,MegaStore,1,132.81,22.48,5.79,104.54,10.45,14.4
2024-10-30,17:16:22,OXM7TCHC,Item NGKBH,VRO6US4F,Dr.,Jane,Rodriguez,BZ5FYH,MegaStore,4,35.11,4.16,3.26,27.69,2.77,3.85
2021-02-20,22:31:06,XC8PSFK0,Item XD80R,0V9ZOPY7,Prof.,Alex,Martinez,4B02FA,DiscountDepot,3,39.27,7.25,2.57,29.45,2.95,2.94
2023-08-30,09:37:41,P26MUT7N,Item 5DCW2,QOPGGWQL,Mr.,Jane,Rodriguez,VWM35L,MegaStore,2,499.16,65.35,39.68,394.13,39.41,55.22
2022-06-02,05:33:42,H2MPKKCL,Item LZ3YR,3IIC2M1W,Dr.,Taylor,Miller,8JMKPJ,DailyNeeds,2,220.19,17.19,3.53,199.47,19.95,47.41
2023-03-30,01:56:42,1M2SXXA7,Item DB5QK,LV6BFNWO,Mrs.,Riley,Davis,P5YYKD,DailyNeeds,5,419.83,32.32,14.4,373.11,37.31,83.9
2023-08-07,07:17:44,WVA12CJC,Item 9NQFU,0U2DVZQN,Mr.,John,Brown,CWVSDV,QuickShop,3,482.45,76.07,11.75,394.63,39.46,65.7
2020-12-21,02:27:47,HWCLN7CG,Item 9KPUL,POSUKU5N,Prof.,Riley,Jones,J1B82H,MegaStore,4,208.09,22.83,3.56,181.7,18.17,38.68
2023-06-10,00:51:09,FIA2E78B,Item FH4TI,H8KSOPYF,Ms.,Alex,Martinez,IULE7X,MegaStore,3,333.64,38.61,31.5,263.53,26.35,37.0
2023-04-19,06:53:23,PGFOJIVI,Item U5R4P,3H1JLOMG,Mr.,Taylor,Miller,CKPM0T,MegaStore,4,392.46,74.86,4.48,313.12,31.31,46.33
2024-05-17,02:54:24,8VJW1OCJ,Item 3G5CN,U1G45PN1,Prof.,Taylor,Garcia,PE9L4B,MegaStore,3,497.99,52.32,38.77,406.9,40.69,67.42
2024-07-29,23:21:41,FZ4NXRXS,Item EVTQ3,C92W3732,Ms.,Taylor,Brown,6EA0UX,DailyNeeds,3,409.17,24.9,9.27,375.0,37.5,92.0
2023-04-01,15:29:25,4ORO0FNF,Item HWMUL,WKQN59NG,Mrs.,John,Rodriguez,3IRZRZ,MegaStore,5,174.82,34.3,9.15,131.37,13.14,13.34
2023-05-08,08:52:46,LSK8IVRV,Item LQHVM,NSLP7RRG,Dr.,Sam,Miller,O6JWLI,SuperMart,1,290.69,51.38,6.93,232.38,23.24,34.73
2023-05-28,10:14:42,VC2XDJSB,Item ZFF3N,SR2Z9QG2,Ms.,Jordan,Garcia,PZ4RKR,QuickShop,1,225.16,23.31,12.46,189.39,18.94,35.35
2024-05-06,23:49:40,R2958YG3,Item 1CNTZ,PMLOKTW5,Mrs.,Sam,Davis,UME1G8,QuickShop,4,160.3,9.7,7.44,143.16,14.32,32.66
2020-12-09,12:17:08,U7Y4YN86,Item 6626T,GOK1VF2R,Ms.,Casey,Rodriguez,5UGCGX,SuperMart,4,95.33,10.93,3.67,80.73,8.07,15.46
2021-12-07,14:55:43,4CALKTE0,Item MT5WL,AXHH5DB0,Mrs.,Casey,Williams,R09ATD,SuperMart,4,443.08,71.54,26.71,344.83,34.48,44.5
2021-04-07,18:18:02,YIGROFI4,Item 10CLN,RSVEYF82,Prof.,John,Williams,NU1CO7,DiscountDepot,4,105.65,6.13,9.9,89.62,8.96,17.27
2024-08-23,16:06:25,WVA12CJC,Item 9NQFU,7CD2CND1,Dr.,Casey,Smith,HWLT00,QuickShop,2,257.03,16.8,14.76,225.47,22.55,48.7
