ORDER_DATE,ORDER_TIME,ITEM_ID,ITEM_DESC,CUSTOMER_ID,SALUTATION,FIRST_NAME,LAST_NAME,STORE_ID,STORE_NAME,ORDER_QUANTITY,SALE_PRICE,DISCOUNT_AMT,COUPON_AMT,NET_PAID,NET_PAID_TAX,NET_PROFIT
2023-08-05,12:13:59,PF0N0NOT,Item HG15E,SQZ9R8T2,Ms.,Jordan,Davis,198U3Z,QuickShop,1,398.56,42.04,37.85,318.67,31.87,47.66
2024-03-16,08:23:43,G5AQ7F4Q,Item MMK81,JVQQ5LIO,Mr.,Casey,Davis,J4FJF6,MegaStore,2,495.77,76.8,18.87,400.1,40.01,62.63
2020-07-08,04:38:23,XK5WV9ZW,Item YYZY4,H7HFA1JL,Dr.,Taylor,Williams,JVJ0WW,QuickShop,5,197.24,37.11,6.54,153.59,15.36,19.89
2022-11-18,22:36:51,1XDIBTSD,Item MDXY8,35YXC3CE,Prof.,Sam,Smith,ZSND8B,QuickShop,3,369.93,31.87,19.33,318.73,31.87,64.9
2020-03-14,07:05:18,XU4YZFQ3,Item 0PZ22,LMZ6NUMS,Mr.,Sam,Johnson,WCQPQW,SuperMart,2,235.9,21.1,14.72,200.08,20.01,38.53
2022-09-18,02:41:15,R6BCUED5,Item 9LDX8,QCL0K72J,Dr.,Taylor,Miller,VLJLVC,MegaStore,4,335.86,54.01,6.86,274.99,27.5,45.97
2021-02-21,12:17:16,H2MPKKCL,Item LZ3YR,LD3Z1UY7,Mr.,Taylor,Garcia,T36ZW2,QuickShop,1,366.69,53.62,15.87,297.2,29.72,47.47
2024-05-18,00:08:37,4S01P05X,Item 5MOKG,TQDH86BD,Mrs.,Jordan,Martinez,649BNO,SuperMart,5,314.2,36.8,3.83,273.57,27.36,57.69
2024-02-23,06:00:09,VC2XDJSB,Item ZFF3N,YCK8CB7H,Mr.,Sam,Garcia,RB5PJL,DiscountDepot,2,295.02,35.31,21.73,237.98,23.8,37.17
2020-11-18,21:15:40,2VGFSNCO,Item 8266I,I6QIYA0Q,Ms.,John,Rodriguez,4764UE,DiscountDepot,2,487.25,86.34,17.01,383.9,38.39,53.16
2021-04-24,13:52:05,41Z48AAH,Item T22QY,OFLCZX2X,Mr.,Casey,Garcia,LIP3V7,QuickShop,4,447.94,74.72,25.71,347.51,34.75,44.0
2024-06-26,16:17:12,RCG07IO7,Item KSKAC,TFRZ2Y58,Mr.,Jane,Brown,4FV1JS,SuperMart,3,32.91,4.15,1.2,27.56,2.76,5.05
2024-08-29,22:58:17,4ZFI2DIY,Item COY6K,8TLX2L99,Ms.,Alex,Rodriguez,KIX9BN,DiscountDepot,3,337.05,66.5,12.21,258.34,25.83,30.28
2024-09-02,09:05:00,8PLKH8ZR,Item MLJH3,9U0E9C25,Mrs.,Jane,Williams,B8U9XC,DiscountDepot,5,164.58,25.28,9.03,130.27,13.03,18.49
2020-05-12,09:43:45,7MOO4OWJ,Item GRNMY,FWX70HA6,Prof.,Sam,Garcia,DNA9CR,MegaStore,5,193.58,14.22,15.27,164.09,16.41,31.53
2024-04-27,22:39:02,OCFLCGEP,Item OQV68,DY38E5C0,Ms.,Morgan,Rodriguez,QF5F3R,SuperMart,4,112.61,13.04,7.88,91.69,9.17,14.95
2020-09-25,03:49:57,N8PCSSBH,Item 9WIO1,YY22XDL1,Mr.,Alex,Jones,CD3S1Y,SuperMart,3,178.76,35.36,5.55,137.85,13.79,16.8
2022-01-23,03:56:58,I32DWQZ7,Item LWELQ,6JXPBKOH,Mrs.,Jordan,Jones,RX7GHB,QuickShop,1,126.43,11.66,10.97,103.8,10.38,17.56
2023-11-01,19:27:49,5RIC5ALI,Item P53ZJ,PD7BEHQA,Mrs.,Alex,Johnson,TNBMLU,MegaStore,4,33.6,2.94,2.13,28.53,2.85,5.52
2022-08-06,10:10:18,3KOTHT1M,Item VY2DI,SEJVGT8O,Dr.,Taylor,Rodriguez,QFA323,MegaStore,1,236.54,41.48,9.47,185.59,18.56,25.11
2020-06-15,06:32:21,404PIVLL,Item ZVGMY,VLXFAV46,Mrs.,Morgan,Martinez,ZCBWZI,DailyNeeds,4,24.14,4.06,1.23,18.85,1.89,2.48
2023-08-14,12:55:49,5QX6580M,Item NAMBP,4XL77ZF2,Mrs.,Jane,Martinez,9G3E1X,DailyNeeds,5,371.36,42.53,35.57,293.26,29.33,41.11
2020-06-08,18:59:52,TXDU2ECW,Item 48VSI,NMRPD7C3,Mrs.,Casey,Jones,UUYKPV,MegaStore,3,163.63,23.42,14.04,126.17,12.62,15.37
2021-03-14,21:39:42,H9DRZXZK,Item 7XQDD,XSB56CTM,Ms.,Riley,Rodriguez,4I4TVN,MegaStore,3,490.21,71.09,26.6,392.52,39.25,59.14
2020-12-16,07:10:35,9TS6E42N,Item JZXUS,3U4JMCGQ,Dr.,Morgan,Johnson,CWHCL0,SuperMart,5,278.33,28.74,15.44,234.15,23.42,43.73
2021-11-11,18:08:34,O4CVKA06,Item M2LVD,PUKWKZSV,Mrs.,Taylor,Martinez,G5M5AJ,DiscountDepot,3,115.37,17.02,2.12,96.23,9.62,17.39
2024-03-25,14:56:41,7OUWWN6E,Item BF6Q5,MSOB1OJX,Mr.,Riley,Garcia,4L0O4K,MegaStore,3,311.09,33.42,17.42,260.25,26.03,47.57
2022-12-31,03:42:21,9GX7J1Z5,Item MCDI0,JDSHBJNS,Dr.,Taylor,Brown,H5DCF1,DiscountDepot,2,332.48,34.35,14.72,283.41,28.34,55.58
2023-04-03,13:53:38,K714TQXX,Item V860W,35YXC3CE,Prof.,Sam,Smith,MBXFEF,QuickShop,2,29.1,2.63,2.87,23.6,2.36,3.78
2023-09-28,05:33:26,1DY1Q2E8,Item ER8TB,YMRK4J9C,Mrs.,Jordan,Brown,2DPY9S,DiscountDepot,2,149.18,24.86,4.79,119.53,11.95,18.07
2023-06-11,07:16:42,UYWOG5F4,Item WCCP8,50CHR1FU,Mrs.,Jane,Davis,F23XDB,SuperMart,5,412.74,74.57,17.72,320.45,32.05,40.76
2024-12-18,09:14:48,LQYIRGV5,Item Q797M,9O1LI9M2,Dr.,Jordan,Garcia,Z7OLXX,DailyNeeds,3,345.37,38.79,15.19,291.39,29.14,55.03
2024-10-21,14:51:24,B6OSY1LQ,Item 8ROW3,N2E58GWW,Mrs.,Riley,Miller,GIGGVQ,MegaStore,1,123.27,10.66,11.37,101.24,10.12,17.16
2023-05-22,19:27:54,CZZ1Q92A,Item TJY45,XJ6TALDA,Dr.,Casey,Garcia,TS3LP3,DailyNeeds,5,240.54,24.63,13.79,202.12,20.21,37.59
2024-01-19,21:05:50,Q96V8LOM,Item D7E7R,R4WEAL2I,Prof.,Jane,Davis,C183LE,DiscountDepot,5,320.94,27.26,8.5,285.18,28.52,64.1
2023-04-01,09:35:04,V5827YHK,Item CRNV3,Y72ZS3B2,Dr.,Jane,Davis,B1ZWLK,SuperMart,2,144.93,8.62,10.09,126.22,12.62,26.64
2022-01-26,06:42:42,RMRVZTEK,Item AWMIP,X9O157HG,Mrs.,John,Davis,508XMT,DiscountDepot,1,145.91,13.95,1.86,130.1,13.01,29.54
2020-03-19,12:39:05,7AOFGHO3,Item PLO5S,JRNADKN9,Ms.,Casey,Garcia,67EL29,DiscountDepot,4,286.23,31.72,12.96,241.55,24.16,45.65
2023-05-10,22:02:31,05T2VTTM,Item 5W69T,TTJW44YE,Mr.,Alex,Garcia,EVXHK4,SuperMart,5,132.99,21.67,9.24,102.08,10.21,12.08
2023-02-23,20:56:34,XDEC9OVD,Item NBDY6,53P67APL,Prof.,Alex,Rodriguez,O12E04,DiscountDepot,3,328.13,55.34,31.47,241.32,24.13,20.31
2023-12-01,08:22:26,HPUKXE0T,Item Q49G8,K62O3XVG,Mrs.,John,Johnson,CMK4K3,DiscountDepot,1,159.82,23.84,7.59,128.39,12.84,19.66
2024-06-26,07:44:53,NTYFIEZA,Item 6GVFB,9AOOF23X,Prof.,Chris,Rodriguez,HKVOYW,MegaStore,4,371.41,52.39,15.1,303.92,30.39,50.68
2023-08-05,03:34:31,VHRIXSLD,Item KORR3,1T62NE6J,Mr.,Sam,Davis,KR0WN2,MegaStore,4,209.27,20.34,16.89,172.04,17.2,29.28
2020-06-28,09:10:03,I77IRFM6,Item TPWT0,1SZ71WRJ,Ms.,Casey,Rodriguez,NC6WSE,DailyNeeds,4,94.09,7.61,9.01,77.47,7.75,13.27
2024-06-15,19:37:29,TX9I23JO,Item TLXO6,6JXPBKOH,Mrs.,Jordan,Jones,Q88P5I,DiscountDepot,2,469.88,57.48,19.6,392.8,39.28,71.59
2024-08-31,19:38:48,LMGWM2D9,Item ZRJ6A,OCEA15QU,Ms.,Taylor,Brown,KCKLVY,SuperMart,4,298.14,44.98,25.6,227.56,22.76,25.92
2023-08-04,20:21:00,JNTGI7MK,Item CBEFU,WN1RWNSM,Prof.,John,Brown,T3USUI,DailyNeeds,3,347.15,48.34,17.7,281.11,28.11,44.71
2024-02-04,07:52:56,FCA8ZTLI,Item 396BQ,OCL31DLH,Mrs.,Jane,Rodriguez,Q4SM6L,QuickShop,4,293.38,44.42,7.96,241.0,24.1,40.87
2022-07-04,02:45:14,Z905P8RD,Item 22W5C,5MBQVLIG,Mr.,John,Martinez,X5GUIP,SuperMart,2,34.84,5.79,1.77,27.28,2.73,3.65
2024-12-15,10:38:31,T5YXTKA2,Item KB1NA,LPO3J2SI,Mrs.,Morgan,Johnson,33AE9Y,SuperMart,3,258.35,22.35,21.35,214.65,21.47,38.17
2023-07-21,14:05:25,L52SMTN4,Item CM5WB,RIFGGX41,Prof.,Morgan,Smith,35SRTY,DiscountDepot,2,425.57,38.39,14.98,372.2,37.22,79.64
2023-02-25,17:40:43,WWOH3TWV,Item BHR4H,GWC9L72I,Ms.,Sam,Rodriguez,QXSCIU,DailyNeeds,1,305.54,45.92,11.83,247.79,24.78,39.69
2020-04-12,02:57:16,MVQIO1EC,Item 5204K,F1OL6R66,Ms.,Taylor,Johnson,BVH3LU,DailyNeeds,1,428.5,43.31,39.66,345.53,34.55,53.88
2024-10-24,07:18:31,1YI56UO1,Item LXGRP,A8SVRB8U,Mrs.,John,Garcia,EQZJUA,QuickShop,1,283.34,56.58,8.31,218.45,21.84,26.61
2021-02-19,09:54:25,QZBUSJN8,Item QVDDJ,W31YIK7I,Mrs.,Jane,Martinez,VM448J,DiscountDepot,3,266.2,24.55,16.55,225.1,22.51,42.87
2020-04-27,02:19:35,3LXIS8W4,Item 4Y6PH,58NMDI8J,Mrs.,Casey,Rodriguez,YUTH9U,DiscountDepot,3,290.46,26.45,28.3,235.71,23.57,37.86
2022-08-31,05:42:13,O8TE9P6Z,Item 0JQ99,95ABJV98,Ms.,Chris,Rodriguez,4SRX7K,SuperMart,3,96.04,6.63,6.73,82.68,8.27,16.79
2022-08-30,01:04:54,R73XCKRH,Item 2CQBJ,TJMW6ID8,Ms.,Casey,Davis,SXYSI8,DiscountDepot,1,156.97,26.36,9.15,121.46,12.15,15.13
2023-05-03,18:28:42,OR08N5UJ,Item NRBPR,5ZWBMY2B,Ms.,Jordan,Williams,9YOBFV,MegaStore,3,229.86,28.74,9.52,191.6,19.16,34.52
2021-10-25,02:58:26,6I7BSIOB,Item ZNQZF,KY9R5J82,Mr.,Morgan,Martinez,2ZWRFG,SuperMart,2,76.47,8.65,2.31,65.51,6.55,13.08
2024-11-08,00:26:51,APOE2LSR,Item BUL1H,OJK8F1WV,Prof.,Alex,Jones,MZ93X2,QuickShop,4,213.55,17.01,7.51,189.03,18.9,42.0
2021-11-07,19:23:19,Y67LJUKV,Item 2GFT3,7ZVVZOG6,Ms.,Casey,Martinez,3KZ8VC,SuperMart,3,400.17,62.13,18.56,319.48,31.95,47.43
2020-05-09,02:22:41,KNT2EZBU,Item QPJ85,7LHEFTX8,Prof.,John,Brown,BLDQ1K,DiscountDepot,5,91.15,17.71,7.68,65.76,6.58,4.49
2021-06-25,05:45:39,DLP4SS56,Item NSZEB,E26VKBNM,Prof.,Casey,Davis,M72ZD5,DiscountDepot,3,265.13,37.69,4.82,222.62,22.26,41.28
2024-04-26,17:45:49,2JQNLM97,Item 401VK,EXZ93EXA,Mr.,Casey,Williams,TZ1ZOT,QuickShop,2,316.81,53.93,10.53,252.35,25.23,37.03
2020-09-17,06:00:42,EHLMGZZL,Item DO4B5,XPK044KH,Prof.,Chris,Williams,ZE8FNY,QuickShop,3,211.89,26.4,4.08,181.41,18.14,36.14
2022-05-27,07:40:42,GZBZCEYY,Item ZLSRN,00OKS8JM,Mrs.,Sam,Williams,VMN7KU,QuickShop,2,244.67,16.68,17.8,210.19,21.02,42.37
2021-12-24,05:28:46,P0V6Y0HD,Item G94FN,CMISQ1WS,Ms.,Taylor,Jones,ZEKJQO,DailyNeeds,5,339.02,30.38,7.41,301.23,30.12,67.7
2024-08-27,17:12:44,EZR5NERF,Item W34J2,4VA3DHB9,Dr.,John,Garcia,JXPT98,QuickShop,1,178.02,12.79,4.44,160.79,16.08,37.9
2020-08-20,19:02:22,P6UWDXZP,Item 20DLN,JHEESA2Z,Ms.,Casey,Martinez,4BRWX0,SuperMart,1,313.0,18.98,3.57,290.45,29.05,73.6
2022-01-12,22:25:43,M4OTGF34,Item L1O74,681K4EAF,Ms.,Sam,Davis,9SU0WY,DailyNeeds,5,252.09,14.72,10.39,226.98,22.7,53.03
2020-02-28,11:54:02,S4GDKF2O,Item OGBV6,YWN5UZO4,Prof.,Chris,Garcia,IOK7HW,MegaStore,4,248.82,32.25,5.32,211.25,21.12,40.84
2021-02-11,12:24:54,535UP91F,Item 25TSR,50E0HRFL,Dr.,Morgan,Martinez,GMHJ46,DiscountDepot,1,243.92,42.35,3.42,198.15,19.82,31.98
2022-06-10,15:29:09,QMM44EI7,Item 7YLJE,QNMXTJM6,Dr.,Chris,Garcia,41UZ8Q,DailyNeeds,1,137.52,9.03,2.2,126.29,12.63,31.15
2024-11-20,22:28:28,2THSBPHF,Item 8NHMA,RX2EEXPO,Ms.,Jordan,Johnson,R836H9,SuperMart,1,314.72,62.9,29.76,222.06,22.21,11.02
2021-12-15,20:58:57,GX7EHFR9,Item O1XI1,GZ8XFLLF,Mr.,Alex,Garcia,TGZVCA,DiscountDepot,5,369.28,54.94,34.46,279.88,27.99,30.32
2020-09-15,22:38:53,JLPYXF4F,Item K7E50,80ZKSSBQ,Ms.,Jane,Smith,RIWKXS,DailyNeeds,2,339.17,22.69,3.41,313.07,31.31,78.26
2024-09-01,02:40:51,0NYEAAFZ,Item JMMUE,WM5FBFG6,Ms.,Sam,Johnson,3YD0U0,DiscountDepot,4,45.31,2.44,2.07,40.8,4.08,9.53
2021-12-23,08:50:00,M3XX334F,Item 9FY2C,1613S21A,Prof.,Casey,Davis,2VPS0G,DailyNeeds,3,48.62,4.73,3.11,40.78,4.08,7.53
2022-04-23,21:22:32,3FIN1H9C,Item EHQ0Y,CHQZL42Z,Mr.,Jordan,Rodriguez,62PXRS,SuperMart,3,64.8,5.13,2.02,57.65,5.77,13.0
2021-01-19,05:00:07,E9RF6DUS,Item T2A85,SR8PDX4X,Mr.,Casey,Miller,2NE82S,QuickShop,5,71.73,8.31,1.79,61.63,6.16,12.43
2021-04-22,01:12:02,34QCYVRK,Item ZDVWG,FDPR14BY,Mrs.,Alex,Martinez,K3V9XK,SuperMart,4,109.31,18.1,3.39,87.82,8.78,13.45
2021-01-15,03:23:42,3DYVU8NB,Item GMZLB,MT75UOQU,Dr.,John,Brown,63745K,DailyNeeds,4,71.57,6.74,6.11,58.72,5.87,9.91
2021-07-11,21:10:36,ZHYQ3FIA,Item 4ZTE3,ZBL4516A,Mrs.,Riley,Jones,5VAFXL,MegaStore,3,229.32,25.34,12.72,191.26,19.13,34.54
2023-02-28,08:04:02,Y57PBREY,Item P8WUX,DFYL1H25,Dr.,Alex,Brown,NAVIDS,SuperMart,5,187.63,34.38,9.44,143.81,14.38,16.85
2024-06-05,00:14:39,J250P6SX,Item FP6NO,O1VQVVHC,Dr.,Taylor,Garcia,I4JFIK,QuickShop,5,206.22,20.12,8.84,177.26,17.73,35.8
2021-01-30,01:01:03,KNT2EZBU,Item QPJ85,S4SOVT54,Prof.,Chris,Williams,601ZW8,DailyNeeds,2,124.97,16.46,7.0,101.51,10.15,16.38
2024-07-08,11:50:52,T8HI7QS4,Item P7JTS,EG73MHJF,Mrs.,Chris,Jones,G9I4JD,MegaStore,2,152.45,23.0,8.43,121.02,12.1,17.45
2024-10-19,02:02:15,SR4ABCZX,Item S5MPH,025JHNZS,Ms.,Chris,Brown,5P2L5L,SuperMart,4,289.23,34.41,15.62,239.2,23.92,41.74
2021-07-14,19:09:48,GTMGCWLF,Item H8WBP,SDDXRW6Z,Ms.,Jordan,Smith,SYTPTI,DiscountDepot,5,397.06,21.21,35.95,339.9,33.99,67.67
2024-11-23,05:35:56,ED6R7UCC,Item NOVLR,WOIIYN4E,Dr.,Chris,Jones,U84K0W,QuickShop,4,284.38,33.89,27.97,222.52,22.25,29.64
2023-08-29,11:30:01,88E888O6,Item 4JQDI,GSME14WM,Ms.,Casey,Davis,IRC1X8,SuperMart,5,334.91,52.31,26.37,256.23,25.62,29.66
2022-01-27,21:28:45,SACBU4T0,Item TT2MF,RRIO4IGG,Mr.,Morgan,Rodriguez,1BMS6S,SuperMart,2,300.2,47.59,13.19,239.42,23.94,35.36
2022-11-09,09:23:55,LADYAJ82,Item TUBDQ,5Z7EZVG1,Mrs.,Morgan,Garcia,03CKHP,MegaStore,1,112.04,5.85,9.75,96.44,9.64,19.58
2021-09-23,06:43:29,5QX6580M,Item NAMBP,M0965SO2,Ms.,Jordan,Davis,PFWESD,DailyNeeds,1,178.45,30.29,14.7,133.46,13.35,13.04
2020-12-03,23:16:09,8PLKH8ZR,Item MLJH3,PJMQ8MUR,Mrs.,Riley,Martinez,FQAPK7,QuickShop,4,455.48,73.08,30.47,351.93,35.19,43.45
2024-08-11,11:44:52,FOVWDQKZ,Item TNWF2,108AHQ1S,Prof.,Alex,Davis,JYMREN,DiscountDepot,3,38.94,7.24,2.42,29.28,2.93,2.99
2022-04-26,06:48:35,4CALKTE0,Item MT5WL,11R3KOL1,Prof.,Casey,Smith,9ZDHR7,SuperMart,5,197.06,31.7,7.48,157.88,15.79,23.85
2022-10-15,16:06:59,IZ438U8F,Item 9KNWY,9N45ZH3M,Prof.,Taylor,Garcia,SKIK6K,DiscountDepot,2,97.32,18.56,7.2,71.56,7.16,6.01
2024-08-18,22:45:00,A0XIAWXY,Item DQ8W5,RJ3CXSCC,Mr.,Riley,Jones,H93IAK,QuickShop,4,341.28,67.79,27.99,245.5,24.55,16.18
2021-07-28,18:10:03,OIJHBO1I,Item ZFGY7,S5B5SQ8M,Dr.,Chris,Miller,ATH4PN,DailyNeeds,3,238.23,47.64,5.86,184.73,18.47,23.32
2020-06-25,10:09:02,DRDNRS0K,Item R8EOC,FV78AJVD,Dr.,Riley,Martinez,ZC2PZI,QuickShop,4,163.0,27.42,13.41,122.17,12.22,12.15
2024-08-19,19:41:21,KLJORNY9,Item MK698,0Q0ECQZQ,Prof.,Morgan,Garcia,VVKLWR,DiscountDepot,1,46.91,7.78,3.63,35.5,3.55,3.8
2022-03-26,23:56:43,QSM4HJ7I,Item 8NDHY,FQ07747V,Ms.,Taylor,Smith,1FN21Z,MegaStore,2,472.04,52.17,6.98,412.89,41.29,88.38
2023-07-24,07:05:01,W0V0F6HH,Item HGXIN,Q6JV15SM,Prof.,Riley,Williams,I90C1L,SuperMart,1,201.51,14.67,10.42,176.42,17.64,37.87
2022-10-13,15:43:15,MNP764Z5,Item H6QI4,JTQ220IC,Dr.,Jane,Brown,S2M5QK,MegaStore,4,372.65,51.98,14.94,305.73,30.57,51.57
2021-11-27,02:55:37,H13DTDTI,Item 4X3QL,CURI0B3U,Ms.,Chris,Brown,WQR3R1,QuickShop,5,493.48,64.41,41.61,387.46,38.75,52.62
2021-04-10,20:12:27,NPHTPQX2,Item HE7IM,AKS9WA16,Ms.,Riley,Martinez,7KOEU2,MegaStore,5,240.89,36.05,22.08,182.76,18.28,19.95
2024-11-04,03:20:20,88E888O6,Item 4JQDI,VLXFAV46,Mrs.,Morgan,Martinez,HWIQMQ,SuperMart,5,174.33,17.65,7.43,149.25,14.93,29.72
2024-09-28,17:31:49,14X0MRE0,Item NWNWS,A15RYLPI,Ms.,Chris,Miller,YAKDLK,MegaStore,4,276.19,26.95,20.49,228.75,22.88,40.16
2020-11-09,09:30:28,GWA1BUVW,Item ASW8X,ZVO9QHRV,Ms.,Morgan,Davis,0K4UL5,QuickShop,4,115.63,11.88,4.48,99.27,9.93,19.96
2024-10-21,12:26:29,CQVKYO2Q,Item LYX21,4NIY5QI6,Ms.,Riley,Brown,3FXDAP,MegaStore,2,197.41,32.36,14.2,150.85,15.09,17.31
2020-07-02,21:56:37,7WNL4SVV,Item 97GU4,1BGDTY0O,Ms.,Casey,Garcia,NXXTUR,DiscountDepot,4,246.02,45.53,9.51,190.98,19.1,24.27
2023-11-01,16:33:42,5C0WJXXP,Item YWIEF,WT883D82,Ms.,Taylor,Miller,G0Z7H6,MegaStore,1,430.02,77.59,39.12,313.31,31.33,23.97
2022-12-12,05:12:23,P3WCQGMW,Item XGZAA,TQ6I18DX,Mrs.,Morgan,Brown,8FJEXH,QuickShop,5,354.04,65.15,12.39,276.5,27.65,36.43
2021-06-24,04:06:21,3KCIDLI5,Item MF40L,6AAWSVXR,Mrs.,Morgan,Miller,JIZHE1,SuperMart,5,168.61,13.09,14.29,141.23,14.12,25.94
2022-07-17,06:24:15,PGFOJIVI,Item U5R4P,I7P37JGS,Prof.,Chris,Miller,VTWC7N,DiscountDepot,1,202.81,29.83,7.84,165.14,16.51,26.94
2021-09-02,00:43:50,5AKOW5GI,Item PRO6O,JEBPTZ7P,Mrs.,Chris,Johnson,BCK8OM,QuickShop,4,90.13,16.17,3.95,70.01,7.0,8.93
2020-12-27,08:08:03,Y6KL7BO4,Item F16U8,S7FNP60X,Ms.,Morgan,Rodriguez,LQOZPJ,MegaStore,3,273.64,14.26,22.98,236.4,23.64,48.58
2020-02-01,16:22:18,JAQJ2519,Item 22JN7,9H1940J3,Dr.,Jane,Rodriguez,O7JGEL,DailyNeeds,3,424.34,62.13,8.38,353.83,35.38,63.85
2023-04-30,10:35:39,VNJWV1LC,Item J4M44,40T1R4DI,Mrs.,Morgan,Martinez,ZLTKFX,DailyNeeds,5,491.22,79.68,10.31,401.23,40.12,66.38
2020-12-14,05:10:31,AYLIBVUC,Item UNGKO,PG8Z2KMQ,Ms.,Morgan,Miller,EL0PDZ,SuperMart,3,137.25,24.62,5.49,107.14,10.71,14.08
2020-12-09,04:05:15,IBER5CGP,Item 95H6Y,IIE0RG4H,Mrs.,Chris,Williams,DF7C8J,DiscountDepot,4,247.14,37.58,8.78,200.78,20.08,32.42
2024-11-09,13:05:10,BVAU44F4,Item FNDFG,UGG4O7JP,Prof.,Jane,Jones,XX448J,DiscountDepot,1,139.28,7.08,6.34,125.86,12.59,29.7
